applicant_id,gender,age,income,business_or_commercial,occupancy_type,construction_type,total_units,region
145428,Sex Not Available,65-74,4380.0,nob/c,pr,sb,1U,south
145429,Male,>74,5820.0,nob/c,pr,sb,1U,North
145430,Joint,55-64,14160.0,nob/c,ir,sb,4U,North
145431,Sex Not Available,65-74,2520.0,nob/c,pr,sb,1U,south
145432,Female,45-54,4500.0,nob/c,pr,sb,1U,south
145433,Sex Not Available,35-44,3660.0,nob/c,pr,sb,1U,south
145434,Joint,65-74,7680.0,nob/c,pr,sb,1U,North
145435,Male,55-64,7800.0,b/c,pr,sb,1U,south
145436,Male,45-54,4020.0,nob/c,pr,sb,1U,central
145437,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
145438,Joint,35-44,11340.0,nob/c,pr,sb,1U,south
145439,Female,>74,3360.0,nob/c,pr,sb,1U,North
145440,Male,45-54,7320.0,nob/c,pr,sb,1U,North
145441,Sex Not Available,45-54,5940.0,b/c,pr,sb,1U,south
145442,Joint,45-54,12780.0,nob/c,pr,sb,1U,south
145443,Male,55-64,7320.0,nob/c,pr,sb,1U,central
145444,Sex Not Available,45-54,3240.0,nob/c,pr,sb,1U,south
145445,Joint,35-44,12660.0,nob/c,pr,sb,1U,North
145446,Sex Not Available,35-44,7260.0,nob/c,pr,sb,1U,south
145447,Male,45-54,4560.0,nob/c,pr,sb,1U,North
145448,Female,55-64,0.0,nob/c,pr,sb,1U,central
145449,Sex Not Available,65-74,4140.0,nob/c,pr,sb,1U,south
145450,Male,35-44,9060.0,nob/c,pr,sb,1U,south
145451,Joint,45-54,11940.0,nob/c,pr,sb,1U,North
145452,Joint,35-44,5340.0,nob/c,pr,sb,1U,south
145453,Sex Not Available,65-74,1800.0,nob/c,pr,sb,1U,south
145454,Joint,25-34,9000.0,nob/c,pr,sb,1U,North
145455,Male,45-54,5940.0,nob/c,pr,sb,1U,central
145456,Joint,35-44,9900.0,nob/c,pr,sb,2U,south
145457,Female,55-64,6720.0,nob/c,pr,sb,1U,North
145458,Female,65-74,9360.0,nob/c,pr,sb,1U,North
145459,Male,25-34,5220.0,nob/c,pr,sb,1U,North
145460,Sex Not Available,65-74,6960.0,nob/c,sr,sb,1U,south
145461,Female,45-54,5100.0,nob/c,pr,sb,1U,North
145462,Joint,35-44,,nob/c,pr,sb,1U,south
145463,Joint,45-54,6480.0,nob/c,pr,sb,1U,North
145464,Joint,55-64,2700.0,b/c,pr,sb,1U,North
145465,Sex Not Available,55-64,3480.0,nob/c,pr,sb,1U,south
145466,Female,55-64,1140.0,nob/c,pr,sb,1U,North
145467,Male,35-44,3600.0,nob/c,pr,sb,1U,North
145468,Sex Not Available,35-44,14100.0,nob/c,pr,sb,1U,south
145469,Male,25-34,3420.0,nob/c,pr,sb,1U,North
145470,Sex Not Available,55-64,3840.0,b/c,pr,sb,1U,south
145471,Joint,35-44,14760.0,nob/c,pr,sb,1U,North
145472,Female,25-34,4800.0,nob/c,pr,sb,1U,North
145473,Sex Not Available,35-44,2880.0,nob/c,pr,sb,1U,south
145474,Male,25-34,0.0,b/c,pr,sb,1U,North
145475,Male,25-34,8640.0,nob/c,pr,sb,1U,North
145476,Female,65-74,2820.0,nob/c,pr,sb,1U,North
145477,Female,55-64,960.0,b/c,pr,sb,1U,North
145478,Sex Not Available,45-54,16080.0,nob/c,pr,sb,1U,south
145479,Sex Not Available,35-44,7080.0,nob/c,pr,sb,1U,south
145480,Joint,45-54,8820.0,nob/c,pr,sb,1U,south
145481,Female,>74,,nob/c,pr,sb,1U,south
145482,Female,45-54,9720.0,nob/c,ir,sb,1U,North
145483,Joint,55-64,8100.0,nob/c,pr,sb,1U,North
145484,Joint,65-74,4080.0,nob/c,pr,sb,1U,south
145485,Female,25-34,9000.0,nob/c,pr,sb,1U,North
145486,Male,45-54,3240.0,nob/c,pr,sb,1U,south
145487,Male,25-34,5460.0,nob/c,ir,sb,1U,south
145488,Male,45-54,4920.0,nob/c,pr,sb,1U,North
145489,Joint,65-74,10260.0,b/c,pr,sb,1U,North
145490,Male,35-44,39420.0,nob/c,pr,sb,1U,south
145491,Female,25-34,5520.0,nob/c,pr,sb,1U,North
145492,Joint,55-64,7080.0,nob/c,pr,sb,1U,central
145493,Male,35-44,9900.0,nob/c,pr,sb,1U,North
145494,Female,35-44,4200.0,b/c,pr,sb,1U,North
145495,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
145496,Joint,55-64,13860.0,nob/c,ir,sb,1U,central
145497,Male,55-64,4020.0,b/c,pr,sb,1U,North
145498,Female,45-54,2820.0,nob/c,pr,sb,1U,North
145499,Female,45-54,16080.0,nob/c,ir,sb,1U,south
145500,Sex Not Available,65-74,8460.0,nob/c,ir,sb,1U,south
145501,Joint,55-64,12000.0,nob/c,ir,sb,1U,North
145502,Male,45-54,6240.0,nob/c,pr,sb,1U,North
145503,Sex Not Available,35-44,5100.0,nob/c,pr,sb,1U,south
145504,Sex Not Available,>74,,nob/c,pr,sb,1U,south
145505,Sex Not Available,65-74,1560.0,nob/c,pr,sb,1U,south
145506,Female,55-64,2520.0,nob/c,ir,sb,1U,North
145507,Sex Not Available,>74,1620.0,nob/c,pr,sb,1U,south
145508,Sex Not Available,45-54,3660.0,b/c,pr,sb,1U,south
145509,Male,45-54,7620.0,b/c,pr,sb,1U,south
145510,Joint,45-54,3180.0,nob/c,pr,sb,1U,North
145511,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
145512,Female,35-44,10320.0,nob/c,pr,sb,1U,North
145513,Female,55-64,3120.0,nob/c,pr,sb,1U,central
145514,Male,65-74,11340.0,nob/c,pr,sb,1U,North
145515,Joint,45-54,6600.0,b/c,pr,sb,1U,south
145516,Male,35-44,8640.0,nob/c,pr,sb,1U,North
145517,Female,65-74,3840.0,nob/c,pr,sb,1U,North
145518,Male,45-54,2340.0,b/c,pr,sb,1U,North
145519,Joint,65-74,4800.0,nob/c,pr,sb,1U,south
145520,Sex Not Available,55-64,5280.0,nob/c,pr,sb,1U,North
145521,Male,45-54,0.0,nob/c,pr,sb,1U,North
145522,Female,55-64,13500.0,nob/c,pr,sb,1U,North
145523,Male,65-74,,nob/c,pr,sb,1U,North
145524,Sex Not Available,55-64,30780.0,nob/c,pr,sb,1U,south
145525,Joint,45-54,3960.0,nob/c,pr,sb,1U,North
145526,Joint,35-44,9540.0,nob/c,pr,sb,1U,central
145527,Joint,25-34,7620.0,nob/c,pr,sb,1U,south
145528,Sex Not Available,45-54,7800.0,nob/c,pr,sb,1U,south
145529,Female,45-54,9480.0,nob/c,pr,sb,1U,North
145530,Male,45-54,4620.0,b/c,pr,sb,1U,North
145531,Sex Not Available,35-44,11340.0,nob/c,pr,sb,1U,south
145532,Sex Not Available,55-64,,nob/c,pr,sb,1U,south
145533,Joint,25-34,6900.0,nob/c,pr,sb,1U,south
145534,Female,25-34,1920.0,b/c,pr,sb,1U,North
145535,Joint,55-64,3180.0,nob/c,pr,sb,1U,south
145536,Joint,45-54,13620.0,nob/c,pr,sb,1U,North
145537,Sex Not Available,55-64,4800.0,nob/c,pr,sb,1U,south
145538,Sex Not Available,45-54,12360.0,nob/c,pr,sb,1U,south
145539,Sex Not Available,45-54,10080.0,nob/c,pr,sb,1U,south
145540,Male,35-44,11700.0,nob/c,pr,sb,1U,south
145541,Male,45-54,3900.0,nob/c,pr,sb,1U,south
145542,Female,55-64,10380.0,b/c,pr,sb,1U,North
145543,Male,55-64,4980.0,b/c,pr,sb,1U,south
145544,Male,35-44,7200.0,nob/c,pr,sb,1U,North
145545,Joint,45-54,12180.0,nob/c,pr,sb,1U,North
145546,Joint,35-44,5160.0,nob/c,pr,sb,1U,central
145547,Joint,35-44,3960.0,nob/c,pr,sb,1U,North
145548,Joint,35-44,5160.0,nob/c,pr,sb,1U,North
145549,Female,55-64,9840.0,nob/c,ir,sb,1U,North
145550,Joint,35-44,6780.0,b/c,pr,sb,1U,central
145551,Female,45-54,10860.0,nob/c,pr,sb,1U,south
145552,Sex Not Available,35-44,5340.0,nob/c,pr,sb,1U,south
145553,Male,45-54,7500.0,nob/c,sr,sb,1U,North
145554,Joint,45-54,10440.0,nob/c,pr,sb,1U,North
145555,Sex Not Available,35-44,2520.0,nob/c,pr,sb,1U,south
145556,Male,45-54,9060.0,nob/c,pr,sb,1U,North
145557,Sex Not Available,45-54,5580.0,nob/c,pr,sb,1U,south
145558,Male,45-54,,nob/c,pr,sb,1U,south
145559,Female,65-74,31620.0,nob/c,sr,sb,1U,North
145560,Sex Not Available,55-64,3360.0,nob/c,pr,sb,1U,south
145561,Joint,35-44,6780.0,nob/c,pr,sb,1U,North
145562,Sex Not Available,55-64,9480.0,nob/c,pr,sb,1U,south
145563,Male,45-54,12000.0,nob/c,sr,sb,1U,North
145564,Joint,>74,6180.0,nob/c,ir,sb,1U,North
145565,Male,35-44,11820.0,nob/c,pr,sb,1U,south
145566,Sex Not Available,>74,3120.0,nob/c,pr,sb,1U,south
145567,Sex Not Available,55-64,,nob/c,pr,sb,1U,south
145568,Male,55-64,9420.0,nob/c,pr,sb,1U,North
145569,Sex Not Available,55-64,1560.0,nob/c,ir,sb,1U,south
145570,Female,45-54,6960.0,b/c,pr,sb,1U,south
145571,Sex Not Available,25-34,,nob/c,pr,sb,1U,south
145572,Male,35-44,6540.0,nob/c,sr,sb,1U,North
145573,Male,45-54,4500.0,nob/c,pr,sb,1U,North
145574,Male,55-64,5340.0,nob/c,pr,sb,1U,North
145575,Male,45-54,6480.0,nob/c,pr,sb,1U,North
145576,Joint,45-54,5760.0,nob/c,pr,sb,1U,south
145577,Female,55-64,3360.0,nob/c,pr,sb,1U,south
145578,Male,35-44,6120.0,nob/c,pr,sb,1U,North
145579,Joint,55-64,10440.0,nob/c,pr,sb,1U,North
145580,Male,55-64,6360.0,nob/c,pr,sb,1U,south
145581,Joint,35-44,,nob/c,pr,sb,1U,south
145582,Female,65-74,1200.0,nob/c,pr,sb,1U,North
145583,Male,25-34,5400.0,nob/c,pr,sb,1U,North
145584,Female,55-64,1560.0,nob/c,pr,sb,1U,North
145585,Sex Not Available,45-54,4380.0,nob/c,pr,sb,1U,south
145586,Joint,35-44,23040.0,nob/c,pr,sb,1U,North
145587,Joint,65-74,9840.0,nob/c,pr,sb,1U,North
145588,Joint,25-34,7200.0,nob/c,pr,sb,1U,North
145589,Joint,55-64,10020.0,nob/c,pr,sb,1U,south
145590,Male,45-54,6000.0,nob/c,pr,sb,1U,North
145591,Male,35-44,7320.0,nob/c,pr,sb,1U,south
145592,Male,25-34,5580.0,nob/c,pr,sb,1U,south
145593,Sex Not Available,55-64,7620.0,b/c,pr,sb,1U,south
145594,Sex Not Available,55-64,7800.0,nob/c,pr,sb,1U,south
145595,Female,65-74,17160.0,nob/c,pr,sb,1U,North
145596,Sex Not Available,55-64,7260.0,nob/c,pr,sb,1U,south
145597,Joint,35-44,6840.0,nob/c,pr,sb,1U,North
145598,Female,65-74,3480.0,nob/c,pr,sb,1U,North
145599,Sex Not Available,65-74,2940.0,nob/c,pr,sb,1U,North
145600,Male,55-64,6060.0,nob/c,pr,sb,1U,North
145601,Male,35-44,3420.0,nob/c,pr,sb,1U,North
145602,Joint,55-64,4020.0,nob/c,pr,sb,1U,North
145603,Male,25-34,,nob/c,pr,sb,1U,North
145604,Sex Not Available,55-64,4680.0,nob/c,pr,sb,1U,south
145605,Female,35-44,8460.0,nob/c,pr,sb,1U,North
145606,Female,65-74,2640.0,nob/c,pr,sb,1U,North
145607,Joint,45-54,4080.0,nob/c,pr,sb,1U,south
145608,Male,25-34,6780.0,nob/c,pr,sb,1U,south
145609,Male,55-64,,nob/c,pr,sb,1U,North
145610,Female,55-64,3480.0,b/c,pr,sb,1U,south
145611,Joint,>74,4320.0,nob/c,pr,sb,1U,North
145612,Sex Not Available,55-64,5400.0,nob/c,pr,sb,1U,south
145613,Joint,<25,2460.0,b/c,pr,sb,1U,North
145614,Male,65-74,4440.0,nob/c,pr,sb,1U,North
145615,Joint,>74,21660.0,nob/c,sr,sb,1U,North
145616,Joint,65-74,5340.0,nob/c,pr,sb,1U,North
145617,Joint,65-74,7380.0,nob/c,pr,sb,1U,North
145618,Sex Not Available,45-54,1740.0,nob/c,pr,sb,1U,south
145619,Sex Not Available,35-44,15060.0,nob/c,pr,sb,1U,south
145620,Female,35-44,11520.0,b/c,pr,sb,1U,central
145621,Sex Not Available,25-34,5100.0,nob/c,pr,sb,1U,south
145622,Joint,35-44,4860.0,nob/c,pr,sb,1U,North
145623,Female,55-64,2760.0,nob/c,pr,sb,2U,south
145624,Male,55-64,24000.0,nob/c,pr,sb,1U,North
145625,Joint,25-34,,nob/c,pr,sb,1U,North
145626,Joint,35-44,3900.0,nob/c,pr,sb,1U,south
145627,Sex Not Available,25-34,2880.0,nob/c,pr,sb,1U,south
145628,Male,35-44,12480.0,nob/c,pr,sb,1U,North
145629,Female,25-34,6480.0,nob/c,ir,sb,1U,south
145630,Joint,45-54,6420.0,nob/c,pr,sb,1U,North
145631,Male,45-54,6180.0,nob/c,pr,sb,1U,North
145632,Sex Not Available,65-74,5640.0,nob/c,pr,sb,1U,south
145633,Joint,25-34,7500.0,nob/c,pr,sb,1U,North
145634,Male,55-64,3840.0,b/c,pr,sb,1U,North
145635,Male,35-44,2400.0,nob/c,pr,sb,1U,North
145636,Female,55-64,4500.0,b/c,pr,sb,1U,North
145637,Female,45-54,1620.0,nob/c,pr,sb,1U,central
145638,Sex Not Available,25-34,6660.0,nob/c,pr,sb,1U,south
145639,Joint,25-34,8220.0,b/c,pr,sb,1U,south
145640,Female,55-64,4680.0,nob/c,pr,sb,1U,North
145641,Female,55-64,4860.0,nob/c,pr,sb,1U,North
145642,Male,25-34,6720.0,nob/c,pr,sb,1U,North
145643,Sex Not Available,65-74,7680.0,nob/c,sr,sb,1U,south
145644,Joint,55-64,3660.0,nob/c,pr,sb,1U,North
145645,Female,35-44,6420.0,nob/c,pr,sb,1U,North
145646,Joint,65-74,4620.0,nob/c,pr,sb,1U,south
145647,Sex Not Available,35-44,4320.0,nob/c,pr,sb,1U,south
145648,Sex Not Available,25-34,7680.0,nob/c,pr,sb,1U,south
145649,Female,65-74,10320.0,nob/c,pr,sb,1U,North
145650,Sex Not Available,55-64,7980.0,nob/c,pr,sb,1U,south
145651,Male,35-44,13260.0,nob/c,pr,sb,1U,south
145652,Female,55-64,2580.0,nob/c,pr,sb,1U,North
145653,Male,45-54,3480.0,nob/c,ir,sb,1U,south
145654,Joint,45-54,4740.0,b/c,pr,sb,1U,central
145655,Joint,65-74,6180.0,nob/c,pr,sb,1U,central
145656,Sex Not Available,65-74,7800.0,nob/c,pr,sb,1U,south
145657,Female,45-54,5460.0,nob/c,pr,sb,1U,North-East
145658,Sex Not Available,25-34,3000.0,nob/c,pr,sb,1U,south
145659,Male,65-74,9960.0,nob/c,pr,sb,1U,south
145660,Joint,25-34,7860.0,nob/c,pr,sb,1U,south
145661,Female,35-44,6960.0,nob/c,pr,sb,1U,south
145662,Joint,35-44,11100.0,nob/c,pr,sb,1U,south
145663,Male,35-44,,b/c,pr,sb,1U,North
145664,Male,55-64,10020.0,nob/c,pr,sb,1U,North
145665,Male,45-54,9180.0,nob/c,pr,sb,1U,North
145666,Sex Not Available,65-74,3900.0,nob/c,pr,sb,1U,south
145667,Joint,35-44,13320.0,nob/c,pr,sb,1U,south
145668,Sex Not Available,45-54,4800.0,nob/c,pr,sb,1U,south
145669,Male,>74,2160.0,nob/c,pr,sb,1U,North
145670,Sex Not Available,35-44,6900.0,nob/c,ir,sb,2U,south
145671,Male,35-44,1980.0,nob/c,pr,sb,1U,North
145672,Male,25-34,8940.0,nob/c,pr,sb,1U,North
145673,Sex Not Available,55-64,15120.0,nob/c,sr,sb,1U,south
145674,Male,45-54,5040.0,nob/c,pr,sb,1U,North
145675,Sex Not Available,55-64,5520.0,nob/c,pr,sb,1U,south
145676,Sex Not Available,55-64,7740.0,nob/c,ir,sb,1U,south
145677,Joint,55-64,11460.0,nob/c,pr,sb,1U,North
145678,Male,65-74,4380.0,nob/c,pr,sb,1U,south
145679,Joint,55-64,2880.0,nob/c,pr,sb,1U,North
145680,Sex Not Available,25-34,2820.0,b/c,pr,sb,1U,south
145681,Male,35-44,7440.0,nob/c,pr,sb,1U,North
145682,Male,65-74,2880.0,nob/c,pr,sb,1U,North
145683,Male,45-54,7620.0,nob/c,pr,sb,1U,North
145684,Female,>74,1440.0,b/c,pr,sb,1U,North-East
145685,Joint,45-54,8400.0,nob/c,pr,sb,1U,south
145686,Joint,55-64,5640.0,nob/c,sr,sb,1U,central
145687,Male,35-44,4860.0,nob/c,pr,sb,1U,North
145688,Male,35-44,8040.0,nob/c,pr,sb,1U,south
145689,Male,35-44,5520.0,nob/c,pr,sb,1U,North
145690,Sex Not Available,25-34,11280.0,nob/c,pr,sb,1U,south
145691,Sex Not Available,65-74,7980.0,nob/c,pr,sb,1U,south
145692,Male,25-34,4440.0,b/c,pr,sb,1U,North
145693,Male,55-64,10620.0,nob/c,pr,sb,1U,North
145694,Female,45-54,6600.0,nob/c,pr,sb,1U,North
145695,Female,45-54,0.0,b/c,pr,sb,1U,North
145696,Joint,55-64,4740.0,nob/c,pr,sb,1U,North
145697,Female,55-64,1140.0,nob/c,pr,sb,1U,North
145698,Female,45-54,6840.0,nob/c,pr,sb,1U,North
145699,Joint,65-74,2760.0,nob/c,pr,sb,1U,North
145700,Male,35-44,4380.0,nob/c,pr,sb,1U,North
145701,Male,35-44,6360.0,nob/c,pr,sb,1U,North
145702,Male,45-54,660.0,b/c,pr,sb,2U,North
145703,Sex Not Available,45-54,15120.0,nob/c,pr,sb,1U,south
145704,Male,55-64,5700.0,nob/c,pr,sb,1U,North
145705,Female,45-54,11040.0,nob/c,sr,sb,1U,south
145706,Male,45-54,5340.0,nob/c,pr,sb,1U,North
145707,Male,25-34,4440.0,nob/c,ir,sb,1U,south
145708,Joint,55-64,9600.0,nob/c,pr,sb,1U,North
145709,Female,55-64,3720.0,nob/c,pr,sb,1U,North
145710,Male,35-44,13680.0,nob/c,pr,sb,1U,North
145711,Female,55-64,4980.0,nob/c,pr,sb,1U,North
145712,Joint,25-34,6480.0,nob/c,pr,sb,1U,central
145713,Joint,25-34,6420.0,nob/c,pr,sb,1U,south
145714,Joint,25-34,10320.0,nob/c,pr,sb,1U,North
145715,Joint,25-34,8880.0,nob/c,pr,sb,1U,North
145716,Female,55-64,9420.0,nob/c,pr,sb,1U,North
145717,Joint,>74,9000.0,nob/c,pr,sb,1U,North
145718,Male,65-74,6600.0,nob/c,pr,sb,1U,North
145719,Joint,25-34,,b/c,pr,sb,1U,North
145720,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
145721,Male,25-34,6360.0,nob/c,pr,sb,1U,south
145722,Sex Not Available,55-64,5940.0,nob/c,pr,sb,1U,south
145723,Joint,25-34,13620.0,nob/c,pr,sb,1U,central
145724,Female,45-54,13920.0,nob/c,pr,sb,1U,North
145725,Sex Not Available,<25,3780.0,nob/c,pr,sb,1U,south
145726,Male,25-34,7740.0,nob/c,pr,sb,1U,North
145727,Male,65-74,3000.0,nob/c,pr,sb,1U,south
145728,Male,<25,1320.0,nob/c,pr,sb,1U,North
145729,Joint,65-74,3840.0,nob/c,pr,sb,1U,North
145730,Sex Not Available,35-44,4740.0,b/c,pr,sb,1U,south
145731,Sex Not Available,45-54,11940.0,nob/c,pr,sb,1U,south
145732,Male,35-44,4320.0,nob/c,pr,sb,1U,south
145733,Male,65-74,,nob/c,pr,sb,1U,North
145734,Joint,35-44,8400.0,nob/c,pr,sb,1U,North
145735,Joint,55-64,6540.0,b/c,pr,sb,1U,North
145736,Male,35-44,1200.0,nob/c,pr,sb,1U,North
145737,Male,25-34,2280.0,nob/c,pr,sb,1U,North
145738,Female,55-64,42840.0,nob/c,pr,sb,1U,North
145739,Female,55-64,,b/c,pr,sb,1U,North
145740,Joint,35-44,2760.0,nob/c,pr,sb,1U,central
145741,Sex Not Available,25-34,6000.0,nob/c,pr,sb,1U,south
145742,Female,45-54,9600.0,nob/c,ir,sb,1U,North
145743,Female,35-44,2880.0,nob/c,ir,sb,1U,south
145744,Joint,35-44,3120.0,nob/c,pr,sb,1U,North
145745,Sex Not Available,55-64,4200.0,nob/c,pr,sb,1U,south
145746,Female,35-44,7380.0,nob/c,pr,sb,1U,central
145747,Female,55-64,4500.0,nob/c,ir,sb,1U,North
145748,Male,45-54,,b/c,pr,sb,1U,south
145749,Joint,45-54,10500.0,nob/c,ir,sb,1U,south
145750,Joint,65-74,4260.0,b/c,pr,sb,1U,North
145751,Female,35-44,,b/c,pr,sb,1U,North
145752,Female,65-74,3540.0,nob/c,pr,sb,1U,North
145753,Joint,>74,12660.0,nob/c,pr,sb,1U,North
145754,Joint,45-54,7740.0,nob/c,pr,sb,1U,North
145755,Sex Not Available,35-44,9900.0,nob/c,pr,sb,1U,south
145756,Male,35-44,4020.0,nob/c,pr,sb,1U,North
145757,Sex Not Available,65-74,2460.0,b/c,pr,sb,1U,south
145758,Sex Not Available,65-74,5160.0,nob/c,pr,sb,1U,south
145759,Joint,<25,5880.0,nob/c,pr,sb,1U,North
145760,Male,25-34,4740.0,nob/c,pr,sb,1U,North
145761,Male,65-74,2460.0,nob/c,pr,sb,1U,North
145762,Joint,55-64,12840.0,nob/c,pr,sb,1U,North
145763,Female,65-74,7440.0,nob/c,pr,sb,1U,North
145764,Male,35-44,7500.0,b/c,pr,sb,1U,south
145765,Sex Not Available,35-44,4440.0,b/c,pr,sb,1U,south
145766,Sex Not Available,55-64,5820.0,nob/c,ir,sb,1U,south
145767,Male,55-64,7440.0,nob/c,ir,sb,1U,North
145768,Male,55-64,2100.0,b/c,pr,sb,1U,North
145769,Joint,65-74,3000.0,nob/c,pr,sb,1U,central
145770,Joint,65-74,4320.0,nob/c,pr,sb,1U,south
145771,Joint,55-64,11820.0,nob/c,pr,sb,1U,south
145772,Male,45-54,8640.0,nob/c,pr,sb,1U,south
145773,Male,45-54,8520.0,nob/c,pr,sb,1U,North
145774,Joint,25-34,17100.0,nob/c,pr,sb,1U,south
145775,Female,65-74,2580.0,nob/c,pr,sb,1U,North
145776,Male,45-54,7020.0,nob/c,pr,sb,1U,central
145777,Sex Not Available,45-54,9780.0,nob/c,pr,sb,1U,south
145778,Joint,55-64,,b/c,pr,sb,1U,North
145779,Male,65-74,1500.0,nob/c,pr,sb,1U,south
145780,Sex Not Available,35-44,3060.0,nob/c,pr,sb,1U,south
145781,Sex Not Available,65-74,4380.0,nob/c,pr,sb,1U,south
145782,Male,25-34,3780.0,nob/c,pr,sb,1U,North
145783,Sex Not Available,55-64,1140.0,nob/c,pr,sb,1U,south
145784,Female,35-44,5400.0,nob/c,pr,sb,1U,North
145785,Sex Not Available,25-34,15600.0,nob/c,sr,sb,1U,south
145786,Male,35-44,2580.0,nob/c,pr,sb,1U,North
145787,Sex Not Available,35-44,,nob/c,pr,sb,1U,south
145788,Male,55-64,,nob/c,pr,sb,1U,North
145789,Male,45-54,9300.0,nob/c,pr,sb,1U,North
145790,Male,65-74,4020.0,nob/c,pr,sb,1U,North
145791,Sex Not Available,25-34,4260.0,b/c,pr,sb,1U,south
145792,Sex Not Available,65-74,4260.0,nob/c,ir,sb,1U,south
145793,Male,45-54,6720.0,nob/c,pr,sb,1U,central
145794,Male,35-44,5820.0,nob/c,pr,sb,1U,central
145795,Sex Not Available,>74,1140.0,nob/c,pr,sb,1U,south
145796,Joint,25-34,3540.0,b/c,pr,sb,1U,North
145797,Male,<25,4380.0,nob/c,pr,sb,1U,North
145798,Joint,55-64,3120.0,b/c,pr,sb,1U,south
145799,Male,35-44,5880.0,b/c,pr,sb,1U,North
145800,Male,35-44,9000.0,nob/c,ir,sb,1U,North
145801,Male,45-54,6540.0,nob/c,pr,sb,1U,North
145802,Sex Not Available,55-64,4260.0,nob/c,pr,sb,1U,south
145803,Male,45-54,10320.0,nob/c,pr,sb,1U,south
145804,Joint,>74,3660.0,nob/c,pr,sb,1U,North
145805,Female,45-54,3120.0,nob/c,pr,sb,1U,south
145806,Male,25-34,7800.0,nob/c,pr,sb,1U,North
145807,Male,45-54,4800.0,nob/c,pr,sb,1U,south
145808,Joint,45-54,7680.0,nob/c,pr,sb,1U,North
145809,Male,25-34,10800.0,nob/c,pr,sb,1U,North
145810,Male,35-44,0.0,b/c,pr,sb,1U,south
145811,Male,35-44,4380.0,nob/c,pr,sb,1U,North
145812,Joint,55-64,3060.0,nob/c,pr,sb,1U,North
145813,Female,45-54,3300.0,nob/c,pr,sb,1U,North
145814,Joint,45-54,12900.0,nob/c,pr,sb,1U,North
145815,Female,45-54,8100.0,nob/c,pr,sb,1U,North
145816,Sex Not Available,55-64,2460.0,nob/c,pr,sb,1U,south
145817,Female,35-44,9300.0,nob/c,pr,sb,1U,North
145818,Sex Not Available,35-44,29160.0,nob/c,pr,sb,1U,south
145819,Joint,35-44,6420.0,nob/c,pr,sb,1U,south
145820,Male,55-64,6000.0,nob/c,pr,sb,1U,North
145821,Joint,35-44,7260.0,nob/c,pr,sb,1U,North
145822,Sex Not Available,35-44,9120.0,nob/c,pr,sb,1U,south
145823,Male,55-64,11100.0,nob/c,pr,sb,1U,south
145824,Sex Not Available,35-44,6960.0,nob/c,pr,sb,1U,North
145825,Male,35-44,2520.0,b/c,pr,sb,1U,central
145826,Female,35-44,3660.0,nob/c,pr,sb,1U,North
145827,Sex Not Available,45-54,1620.0,b/c,pr,sb,1U,south
145828,Sex Not Available,45-54,40080.0,nob/c,pr,sb,1U,south
145829,Female,45-54,2220.0,nob/c,pr,sb,1U,North
145830,Female,35-44,9780.0,nob/c,pr,sb,1U,North
145831,Sex Not Available,65-74,9720.0,nob/c,pr,sb,1U,south
145832,Sex Not Available,55-64,3120.0,b/c,pr,sb,1U,south
145833,Male,45-54,4800.0,nob/c,pr,sb,1U,North
145834,Joint,45-54,6480.0,nob/c,pr,sb,1U,North
145835,Joint,45-54,,b/c,pr,sb,1U,North
145836,Sex Not Available,55-64,8580.0,nob/c,pr,sb,1U,south
145837,Male,65-74,,b/c,pr,sb,1U,North-East
145838,Sex Not Available,65-74,14640.0,nob/c,ir,sb,1U,south
145839,Joint,25-34,2760.0,nob/c,pr,sb,1U,south
145840,Male,55-64,2940.0,nob/c,pr,sb,1U,North
145841,Male,25-34,6300.0,nob/c,pr,sb,1U,North
145842,Female,45-54,5340.0,nob/c,pr,sb,1U,south
145843,Sex Not Available,35-44,9540.0,nob/c,pr,sb,1U,south
145844,Male,65-74,2820.0,nob/c,pr,sb,1U,North
145845,Joint,35-44,9000.0,nob/c,pr,sb,1U,North
145846,Joint,55-64,7140.0,nob/c,sr,sb,1U,North
145847,Joint,65-74,5040.0,nob/c,pr,sb,1U,North
145848,Joint,35-44,7920.0,nob/c,pr,sb,1U,south
145849,Female,55-64,3300.0,nob/c,pr,sb,1U,North
145850,Male,65-74,2160.0,nob/c,pr,sb,1U,North
145851,Sex Not Available,35-44,5280.0,b/c,pr,sb,1U,south
145852,Sex Not Available,65-74,2160.0,nob/c,pr,sb,1U,south
145853,Joint,25-34,13440.0,nob/c,pr,sb,1U,south
145854,Joint,45-54,4320.0,nob/c,pr,sb,1U,North
145855,Sex Not Available,45-54,,b/c,pr,sb,1U,south
145856,Sex Not Available,65-74,2940.0,b/c,pr,sb,1U,south
145857,Sex Not Available,45-54,10140.0,nob/c,pr,sb,1U,south
145858,Male,55-64,5400.0,nob/c,pr,sb,1U,North
145859,Female,65-74,4320.0,nob/c,pr,sb,1U,North
145860,Male,25-34,6720.0,nob/c,pr,sb,3U,south
145861,Joint,45-54,,b/c,pr,sb,1U,south
145862,Male,25-34,3840.0,nob/c,pr,sb,1U,North
