applicant_id,loan_id,loan_type,loan_purpose,loan_amount,loan_term,property_value,loan_to_value,secured_by,security_type
130985,130985,type1,p1,206500,360.0,228000.0,90.57017544,home,direct
130986,130986,type1,p1,506500,360.0,1508000.0,33.58753316,home,direct
130987,130987,type1,p4,326500,360.0,348000.0,93.82183908,home,direct
130988,130988,type1,p4,346500,360.0,498000.0,69.57831325,home,direct
130989,130989,type1,p4,346500,324.0,458000.0,75.65502183,home,direct
130990,130990,type2,p1,696500,360.0,718000.0,97.00557103,home,direct
130991,130991,type2,p4,296500,360.0,358000.0,82.82122905,home,direct
130992,130992,type1,p3,306500,360.0,408000.0,75.12254902,home,direct
130993,130993,type1,p4,426500,324.0,538000.0,79.27509294,home,direct
130994,130994,type3,p4,546500,360.0,538000.0,101.5799257,home,direct
130995,130995,type1,p1,96500,360.0,108000.0,89.35185185,home,direct
130996,130996,type1,p3,656500,360.0,908000.0,72.30176211,home,direct
130997,130997,type2,p3,236500,360.0,278000.0,85.07194245,home,direct
130998,130998,type1,p4,216500,360.0,318000.0,68.08176101,home,direct
130999,130999,type1,p1,146500,360.0,178000.0,82.30337079,home,direct
131000,131000,type1,p1,396500,360.0,528000.0,75.09469697,home,direct
131001,131001,type3,p3,176500,360.0,178000.0,99.15730337,home,direct
131002,131002,type1,p3,416500,360.0,698000.0,59.67048711,home,direct
131003,131003,type1,p3,336500,180.0,428000.0,78.62149533,home,direct
131004,131004,type3,p4,446500,360.0,,,home,direct
131005,131005,type1,p3,206500,360.0,298000.0,69.29530201,home,direct
131006,131006,type1,p3,206500,240.0,,,home,direct
131007,131007,type3,p4,716500,360.0,1078000.0,66.46567718,home,direct
131008,131008,type1,p4,236500,360.0,948000.0,24.94725738,home,direct
131009,131009,type1,p4,226500,360.0,288000.0,78.64583333,home,direct
131010,131010,type3,p3,146500,360.0,188000.0,77.92553191,home,direct
131011,131011,type2,p1,136500,360.0,148000.0,92.22972973,home,direct
131012,131012,type1,p4,396500,360.0,,,home,direct
131013,131013,type3,p4,486500,360.0,538000.0,90.42750929,home,direct
131014,131014,type1,p3,276500,360.0,828000.0,33.39371981,home,direct
131015,131015,type1,p3,216500,240.0,358000.0,60.47486034,home,direct
131016,131016,type1,p3,516500,360.0,688000.0,75.07267442,home,direct
131017,131017,type1,p1,526500,360.0,668000.0,78.81736527,home,direct
131018,131018,type1,p4,206500,300.0,,,home,direct
131019,131019,type1,p4,426500,180.0,,,home,direct
131020,131020,type1,p4,166500,324.0,318000.0,52.35849057,home,direct
131021,131021,type2,p3,106500,300.0,68000.0,156.6176471,home,direct
131022,131022,type1,p4,196500,360.0,288000.0,68.22916667,home,direct
131023,131023,type1,p3,236500,360.0,318000.0,74.37106918,home,direct
131024,131024,type1,p4,476500,360.0,528000.0,90.24621212,home,direct
131025,131025,type1,p1,406500,360.0,,,home,direct
131026,131026,type1,p4,206500,360.0,708000.0,29.16666667,home,direct
131027,131027,type1,p4,316500,360.0,428000.0,73.94859813,home,direct
131028,131028,type1,p3,256500,360.0,338000.0,75.88757396,home,direct
131029,131029,type3,p1,326500,360.0,328000.0,99.54268293,home,direct
131030,131030,type1,p4,476500,360.0,858000.0,55.53613054,home,direct
131031,131031,type1,p4,526500,360.0,588000.0,89.54081633,home,direct
131032,131032,type2,p1,206500,360.0,208000.0,99.27884615,home,direct
131033,131033,type2,p3,316500,360.0,368000.0,86.00543478,home,direct
131034,131034,type1,p4,186500,324.0,,,home,direct
131035,131035,type2,p3,496500,360.0,598000.0,83.02675585,home,direct
131036,131036,type1,p1,396500,360.0,418000.0,94.85645933,home,direct
131037,131037,type1,p1,296500,360.0,318000.0,93.23899371,home,direct
131038,131038,type3,p4,246500,360.0,,,home,direct
131039,131039,type1,p1,276500,360.0,288000.0,96.00694444,home,direct
131040,131040,type1,p4,356500,360.0,418000.0,85.28708134,home,direct
131041,131041,type3,p3,86500,360.0,138000.0,62.68115942,home,direct
131042,131042,type1,p3,356500,360.0,478000.0,74.58158996,home,direct
131043,131043,type1,p3,436500,240.0,908000.0,48.07268722,home,direct
131044,131044,type1,p3,536500,360.0,858000.0,62.52913753,home,direct
131045,131045,type1,p3,306500,360.0,388000.0,78.99484536,home,direct
131046,131046,type1,p3,696500,360.0,1108000.0,62.86101083,home,direct
131047,131047,type1,p2,376500,240.0,,,home,direct
131048,131048,type1,p3,186500,360.0,318000.0,58.64779874,home,direct
131049,131049,type1,p3,306500,360.0,,,home,direct
131050,131050,type1,p3,186500,180.0,258000.0,72.28682171,home,direct
131051,131051,type3,p3,276500,300.0,298000.0,92.7852349,home,direct
131052,131052,type1,p1,546500,360.0,688000.0,79.43313953,home,direct
131053,131053,type1,p1,276500,360.0,288000.0,96.00694444,home,direct
131054,131054,type1,p3,226500,360.0,388000.0,58.37628866,home,direct
131055,131055,type2,p4,336500,360.0,348000.0,96.6954023,home,direct
131056,131056,type1,p4,676500,360.0,1418000.0,47.70803949,home,direct
131057,131057,type1,p1,346500,324.0,,,home,direct
131058,131058,type1,p4,386500,360.0,648000.0,59.64506173,home,direct
131059,131059,type1,p3,426500,360.0,578000.0,73.78892734,home,direct
131060,131060,type3,p1,366500,360.0,,,home,direct
131061,131061,type1,p1,986500,360.0,,,home,direct
131062,131062,type1,p3,146500,360.0,258000.0,56.78294574,home,direct
131063,131063,type1,p1,276500,240.0,318000.0,86.94968553,home,direct
131064,131064,type1,p3,306500,360.0,828000.0,37.01690821,home,direct
131065,131065,type2,p3,736500,360.0,808000.0,91.1509901,home,direct
131066,131066,type1,p1,256500,360.0,598000.0,42.89297659,home,direct
131067,131067,type1,p1,406500,360.0,1768000.0,22.99208145,home,direct
131068,131068,type3,p4,446500,360.0,,,home,direct
131069,131069,type1,p3,296500,360.0,378000.0,78.43915344,home,direct
131070,131070,type2,p4,226500,360.0,228000.0,99.34210526,home,direct
131071,131071,type1,p3,446500,360.0,758000.0,58.90501319,home,direct
131072,131072,type1,p4,106500,360.0,188000.0,56.64893617,home,direct
131073,131073,type1,p4,126500,324.0,128000.0,98.828125,home,direct
131074,131074,type1,p4,126500,180.0,158000.0,80.06329114,home,direct
131075,131075,type1,p4,486500,300.0,568000.0,85.65140845,home,direct
131076,131076,type1,p1,566500,360.0,718000.0,78.89972145,home,direct
131077,131077,type3,p3,176500,360.0,178000.0,99.15730337,home,direct
131078,131078,type1,p3,176500,360.0,228000.0,77.4122807,home,direct
131079,131079,type1,p3,416500,360.0,558000.0,74.64157706,home,direct
131080,131080,type1,p4,156500,360.0,,,home,direct
131081,131081,type2,p4,186500,360.0,258000.0,72.28682171,home,direct
131082,131082,type3,p4,246500,360.0,278000.0,88.66906475,home,direct
131083,131083,type1,p1,496500,360.0,668000.0,74.32634731,home,direct
131084,131084,type1,p4,346500,360.0,408000.0,84.92647059,home,direct
131085,131085,type1,p3,206500,180.0,958000.0,21.55532359,home,direct
131086,131086,type1,p4,576500,360.0,688000.0,83.79360465,home,direct
131087,131087,type1,p2,106500,180.0,328000.0,32.4695122,home,direct
131088,131088,type1,p4,106500,180.0,268000.0,39.73880597,home,direct
131089,131089,type2,p3,266500,180.0,308000.0,86.52597403,home,direct
131090,131090,type2,p1,116500,360.0,118000.0,98.72881356,home,direct
131091,131091,type1,p3,346500,360.0,408000.0,84.92647059,home,direct
131092,131092,type1,p3,336500,180.0,,,home,direct
131093,131093,type1,p3,656500,360.0,,,home,direct
131094,131094,type1,p1,646500,360.0,808000.0,80.01237624,home,direct
131095,131095,type1,p3,416500,360.0,,,home,direct
131096,131096,type1,p1,206500,360.0,,,home,direct
131097,131097,type1,p4,296500,360.0,398000.0,74.49748744,home,direct
131098,131098,type1,p3,156500,360.0,308000.0,50.81168831,home,direct
131099,131099,type3,p1,216500,360.0,,,home,direct
131100,131100,type1,p4,416500,360.0,478000.0,87.13389121,home,direct
131101,131101,type1,p3,76500,360.0,278000.0,27.51798561,home,direct
131102,131102,type1,p3,316500,240.0,378000.0,83.73015873,home,direct
131103,131103,type1,p3,416500,360.0,518000.0,80.40540541,home,direct
131104,131104,type3,p1,576500,360.0,598000.0,96.40468227,home,direct
131105,131105,type1,p4,276500,360.0,298000.0,92.7852349,home,direct
131106,131106,type3,p4,456500,360.0,558000.0,81.81003584,home,direct
131107,131107,type1,p1,316500,360.0,358000.0,88.40782123,home,direct
131108,131108,type2,p3,76500,360.0,98000.0,78.06122449,home,direct
131109,131109,type1,p3,696500,360.0,1618000.0,43.04697157,home,direct
131110,131110,type1,p4,246500,240.0,328000.0,75.15243902,home,direct
131111,131111,type1,p4,356500,348.0,438000.0,81.39269406,home,direct
131112,131112,type2,p4,186500,360.0,,,home,direct
131113,131113,type1,p4,696500,360.0,808000.0,86.20049505,home,direct
131114,131114,type1,p3,216500,360.0,288000.0,75.17361111,home,direct
131115,131115,type1,p3,276500,180.0,368000.0,75.13586957,home,direct
131116,131116,type1,p4,396500,324.0,558000.0,71.05734767,home,direct
131117,131117,type1,p4,596500,360.0,808000.0,73.82425743,home,direct
131118,131118,type3,p3,296500,360.0,538000.0,55.11152416,home,direct
131119,131119,type1,p3,116500,180.0,198000.0,58.83838384,home,direct
131120,131120,type1,p4,286500,360.0,358000.0,80.02793296,home,direct
131121,131121,type1,p3,146500,144.0,218000.0,67.20183486,home,direct
131122,131122,type1,p3,366500,360.0,488000.0,75.10245902,home,direct
131123,131123,type1,p3,586500,180.0,1178000.0,49.78777589,home,direct
131124,131124,type1,p1,146500,360.0,148000.0,98.98648649,home,direct
131125,131125,type1,p3,236500,360.0,368000.0,64.26630435,home,direct
131126,131126,type1,p2,666500,360.0,2678000.0,24.8879761,home,direct
131127,131127,type3,p4,116500,360.0,128000.0,91.015625,home,direct
131128,131128,type1,p4,106500,240.0,,,home,direct
131129,131129,type1,p4,1346500,360.0,2598000.0,51.82832948,home,direct
131130,131130,type1,p4,456500,360.0,498000.0,91.66666667,home,direct
131131,131131,type1,p4,296500,180.0,768000.0,38.60677083,home,direct
131132,131132,type1,p4,446500,360.0,3508000.0,12.72805017,home,direct
131133,131133,type1,p4,606500,360.0,,,home,direct
131134,131134,type1,p3,106500,360.0,138000.0,77.17391304,home,direct
131135,131135,type2,p3,226500,360.0,268000.0,84.51492537,home,direct
131136,131136,type2,p4,56500,180.0,58000.0,97.4137931,home,direct
131137,131137,type1,p4,266500,360.0,658000.0,40.50151976,home,direct
131138,131138,type1,p4,456500,360.0,488000.0,93.54508197,home,direct
131139,131139,type1,p4,346500,360.0,758000.0,45.71240106,home,direct
131140,131140,type1,p4,546500,360.0,958000.0,57.04592902,home,direct
131141,131141,type1,p4,636500,360.0,678000.0,93.87905605,home,direct
131142,131142,type1,p4,396500,360.0,528000.0,75.09469697,home,direct
131143,131143,type1,p4,506500,360.0,708000.0,71.53954802,home,direct
131144,131144,type1,p3,346500,360.0,658000.0,52.65957447,home,direct
131145,131145,type1,p1,126500,360.0,138000.0,91.66666667,home,direct
131146,131146,type1,p2,456500,180.0,2408000.0,18.9576412,home,direct
131147,131147,type2,p3,206500,360.0,248000.0,83.26612903,home,direct
131148,131148,type1,p3,196500,360.0,338000.0,58.13609467,home,direct
131149,131149,type1,p3,126500,360.0,208000.0,60.81730769,home,direct
131150,131150,type3,p4,326500,360.0,348000.0,93.82183908,home,direct
131151,131151,type1,p4,586500,360.0,1018000.0,57.6129666,home,direct
131152,131152,type2,p3,76500,360.0,208000.0,36.77884615,home,direct
131153,131153,type1,p4,316500,360.0,398000.0,79.52261307,home,direct
131154,131154,type1,p3,326500,360.0,658000.0,49.62006079,home,direct
131155,131155,type1,p3,156500,360.0,,,home,direct
131156,131156,type1,p3,416500,360.0,,,home,direct
131157,131157,type3,p3,256500,360.0,438000.0,58.56164384,home,direct
131158,131158,type1,p1,236500,180.0,308000.0,76.78571429,home,direct
131159,131159,type2,p1,136500,360.0,138000.0,98.91304348,home,direct
131160,131160,type1,p4,276500,240.0,418000.0,66.14832536,home,direct
131161,131161,type1,p3,356500,360.0,498000.0,71.58634538,home,direct
131162,131162,type1,p4,346500,180.0,758000.0,45.71240106,home,direct
131163,131163,type1,p3,156500,180.0,228000.0,68.64035088,home,direct
131164,131164,type1,p4,596500,360.0,1008000.0,59.1765873,home,direct
131165,131165,type1,p4,96500,180.0,188000.0,51.32978723,home,direct
131166,131166,type1,p1,646500,360.0,698000.0,92.6217765,home,direct
131167,131167,type1,p4,466500,360.0,,,home,direct
131168,131168,type1,p4,436500,360.0,868000.0,50.28801843,home,direct
131169,131169,type1,p4,356500,360.0,428000.0,83.29439252,home,direct
131170,131170,type2,p4,286500,360.0,318000.0,90.09433962,home,direct
131171,131171,type1,p4,136500,360.0,248000.0,55.04032258,home,direct
131172,131172,type1,p3,336500,360.0,408000.0,82.4754902,home,direct
131173,131173,type1,p3,326500,360.0,558000.0,58.5125448,home,direct
131174,131174,type1,p3,146500,360.0,,,home,direct
131175,131175,type1,p3,476500,360.0,608000.0,78.37171053,home,direct
131176,131176,type1,p2,76500,180.0,138000.0,55.43478261,home,direct
131177,131177,type1,p1,146500,360.0,288000.0,50.86805556,home,direct
131178,131178,type1,p3,166500,348.0,168000.0,99.10714286,home,direct
131179,131179,type1,p4,286500,360.0,558000.0,51.34408602,home,direct
131180,131180,type2,p3,196500,360.0,258000.0,76.1627907,home,direct
131181,131181,type1,p3,166500,180.0,218000.0,76.37614679,home,direct
131182,131182,type3,p1,236500,360.0,238000.0,99.3697479,home,direct
131183,131183,type1,p4,296500,360.0,408000.0,72.67156863,home,direct
131184,131184,type1,p4,266500,360.0,508000.0,52.46062992,home,direct
131185,131185,type2,p4,466500,360.0,,,home,direct
131186,131186,type1,p3,106500,240.0,208000.0,51.20192308,home,direct
131187,131187,type1,p4,436500,360.0,808000.0,54.02227723,home,direct
131188,131188,type1,p1,586500,360.0,738000.0,79.47154472,home,direct
131189,131189,type3,p4,466500,360.0,498000.0,93.6746988,home,direct
131190,131190,type1,p3,286500,360.0,498000.0,57.53012048,home,direct
131191,131191,type1,p3,486500,360.0,1008000.0,48.26388889,home,direct
131192,131192,type2,p3,116500,360.0,148000.0,78.71621622,home,direct
131193,131193,type1,p1,256500,360.0,288000.0,89.0625,home,direct
131194,131194,type1,p1,486500,360.0,518000.0,93.91891892,home,direct
131195,131195,type1,p4,386500,360.0,568000.0,68.04577465,home,direct
131196,131196,type1,p4,396500,360.0,578000.0,68.59861592,home,direct
131197,131197,type2,p4,206500,360.0,228000.0,90.57017544,home,direct
131198,131198,type1,p1,306500,360.0,458000.0,66.92139738,home,direct
131199,131199,type1,p1,316500,360.0,428000.0,73.94859813,home,direct
131200,131200,type1,p3,186500,360.0,248000.0,75.2016129,home,direct
131201,131201,type1,p4,386500,360.0,,,home,direct
131202,131202,type1,p1,136500,360.0,178000.0,76.68539326,home,direct
131203,131203,type1,p1,356500,360.0,398000.0,89.57286432,home,direct
131204,131204,type1,p1,726500,360.0,828000.0,87.74154589,home,direct
131205,131205,type1,p4,176500,180.0,218000.0,80.96330275,home,direct
131206,131206,type1,p4,326500,240.0,548000.0,59.58029197,home,direct
131207,131207,type2,p1,456500,360.0,468000.0,97.54273504,home,direct
131208,131208,type1,p4,256500,240.0,308000.0,83.27922078,home,direct
131209,131209,type1,p3,296500,240.0,378000.0,78.43915344,home,direct
131210,131210,type1,p1,636500,360.0,708000.0,89.90112994,home,direct
131211,131211,type2,p4,346500,360.0,,,home,direct
131212,131212,type2,p3,116500,360.0,148000.0,78.71621622,home,direct
131213,131213,type1,p1,166500,360.0,178000.0,93.53932584,home,direct
131214,131214,type1,p1,556500,360.0,678000.0,82.07964602,home,direct
131215,131215,type1,p3,176500,360.0,228000.0,77.4122807,home,direct
131216,131216,type1,p3,206500,360.0,408000.0,50.6127451,home,direct
131217,131217,type1,p3,166500,360.0,268000.0,62.12686567,home,direct
131218,131218,type2,p3,106500,360.0,118000.0,90.25423729,home,direct
131219,131219,type1,p3,256500,360.0,578000.0,44.37716263,home,direct
131220,131220,type1,p4,136500,240.0,458000.0,29.80349345,home,direct
131221,131221,type2,p1,226500,360.0,238000.0,95.16806723,home,direct
131222,131222,type1,p4,686500,360.0,988000.0,69.48380567,home,direct
131223,131223,type3,p4,326500,360.0,318000.0,102.672956,home,direct
131224,131224,type1,p3,236500,360.0,298000.0,79.36241611,home,direct
131225,131225,type1,p4,676500,360.0,,,home,direct
131226,131226,type2,p4,356500,360.0,548000.0,65.05474453,home,direct
131227,131227,type1,p3,596500,360.0,798000.0,74.74937343,home,direct
131228,131228,type1,p4,446500,360.0,608000.0,73.4375,home,direct
131229,131229,type1,p4,166500,180.0,218000.0,76.37614679,home,direct
131230,131230,type1,p3,176500,360.0,368000.0,47.96195652,home,direct
131231,131231,type1,p4,296500,360.0,318000.0,93.23899371,home,direct
131232,131232,type1,p1,296500,180.0,398000.0,74.49748744,home,direct
131233,131233,type1,p1,276500,360.0,288000.0,96.00694444,home,direct
131234,131234,type1,p3,206500,180.0,658000.0,31.38297872,home,direct
131235,131235,type1,p1,456500,360.0,488000.0,93.54508197,home,direct
131236,131236,type1,p4,236500,312.0,308000.0,76.78571429,home,direct
131237,131237,type1,p1,576500,360.0,728000.0,79.18956044,home,direct
131238,131238,type2,p1,86500,360.0,98000.0,88.26530612,home,direct
131239,131239,type1,p1,556500,360.0,878000.0,63.38268793,home,direct
131240,131240,type1,p3,186500,324.0,,,home,direct
131241,131241,type1,p4,266500,360.0,,,home,direct
131242,131242,type3,p3,316500,360.0,308000.0,102.7597403,home,direct
131243,131243,type1,p3,136500,360.0,258000.0,52.90697674,home,direct
131244,131244,type1,p3,296500,360.0,,,home,direct
131245,131245,type1,p1,356500,360.0,398000.0,89.57286432,home,direct
131246,131246,type1,p3,366500,180.0,528000.0,69.41287879,home,direct
131247,131247,type2,p4,186500,360.0,,,home,direct
131248,131248,type3,p3,196500,240.0,218000.0,90.13761468,home,direct
131249,131249,type1,p3,186500,360.0,208000.0,89.66346154,home,direct
131250,131250,type1,p3,126500,120.0,228000.0,55.48245614,home,direct
131251,131251,type1,p4,396500,360.0,488000.0,81.25,home,direct
