applicant_id,year,loan_limit,approv_in_adv,loan_type,loan_purpose,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,submission_of_application,region,application_status
87534,2019,cf,pre,type2,p1,306500,3.625,0.8294,166.7,360,not_inst,North,0
87535,2019,cf,nopre,type1,p4,296500,2.75,-0.2767,4729.96,180,not_inst,south,0
87536,2019,cf,nopre,type1,p3,276500,4.5,0.2809,1842.66,360,to_inst,North,0
87537,2019,cf,nopre,type1,p3,266500,4.25,-0.0249,4354,360,to_inst,North,0
87538,2019,cf,pre,type1,p1,306500,3.5,0.0247,11400,360,to_inst,North,0
87539,2019,cf,nopre,type2,p4,336500,4.25,0.5533,0,360,not_inst,North,0
87540,2019,cf,nopre,type1,p4,686500,4.125,0.2232,9732.5,360,to_inst,south,0
87541,2019,cf,nopre,type3,p4,216500,,,,360,to_inst,south,1
87542,2019,cf,nopre,type1,p4,546500,2.875,-0.5346,130.56,360,to_inst,south,0
87543,2019,ncf,nopre,type1,p1,526500,3.99,0.0773,5395,360,not_inst,North,0
87544,2019,cf,pre,type1,p3,386500,3.99,0.2321,295,360,to_inst,North,0
87545,2019,cf,nopre,type1,p4,596500,3.5,0.1441,993.08,360,not_inst,North,0
87546,2019,cf,nopre,type1,p3,296500,3.625,0.7664,7444.38,180,to_inst,south,0
87547,2019,cf,nopre,type1,p4,576500,4.125,0.3461,4823.75,360,to_inst,south,0
87548,2019,cf,pre,type1,p3,176500,3.75,0.9404,2662,180,to_inst,south,0
87549,2019,cf,nopre,type3,p3,576500,4.99,0.8155,602.49,360,to_inst,south,0
87550,2019,ncf,nopre,type1,p1,306500,,,,360,not_inst,central,1
87551,2019,cf,pre,type1,p1,356500,4.18,0.5081,8170,360,to_inst,North,0
87552,2019,cf,nopre,type1,p4,406500,3.875,-0.112,1095,360,not_inst,North,0
87553,2019,cf,pre,type1,p4,306500,4.375,0.1187,4548.9,360,to_inst,North-East,0
87554,2019,cf,nopre,type1,p3,726500,3.75,0.587,1795,180,not_inst,North,0
87555,2019,ncf,nopre,type1,p3,686500,,,,360,to_inst,North,1
87556,2019,cf,nopre,type1,p3,286500,4.125,0.1954,,360,to_inst,North-East,0
87557,2019,cf,nopre,type1,p3,406500,4.75,0.3642,4050,360,to_inst,North,0
87558,2019,cf,nopre,type2,p3,156500,3.625,1.5333,3371.46,180,to_inst,south,0
87559,2019,cf,nopre,type2,p4,246500,3.375,1.0216,0,240,to_inst,south,0
87560,2019,cf,pre,type1,p4,526500,3.99,0.4836,4503.13,360,to_inst,south,0
87561,2019,cf,nopre,type2,p4,186500,,,,360,to_inst,North,1
87562,2019,cf,nopre,type1,p1,156500,,,,360,to_inst,North,1
87563,2019,cf,nopre,type1,p4,316500,3.75,0.2705,4380,324,to_inst,south,0
87564,2019,cf,nopre,type1,p4,676500,3.99,0.2183,0,360,to_inst,south,0
87565,2019,cf,nopre,type3,p3,286500,4.625,1.3162,5070.43,360,to_inst,North,0
87566,2019,cf,nopre,type1,p1,236500,4.5,0.1116,5377.5,360,to_inst,North,0
87567,2019,cf,nopre,type2,p4,276500,4.75,1.1383,2525.96,360,to_inst,south,0
87568,2019,cf,nopre,type1,p3,336500,3.625,0.1053,5242.75,360,not_inst,North,0
87569,2019,cf,pre,type1,p1,226500,4.125,0.0227,2078.25,360,to_inst,south,0
87570,2019,cf,nopre,type2,p1,556500,,,,360,not_inst,North,1
87571,2019,cf,nopre,type1,,466500,4.375,0.0907,0,360,to_inst,south,0
87572,2019,cf,nopre,type1,p4,456500,2.99,-0.1849,0,180,not_inst,North,0
87573,2019,cf,nopre,type1,p1,136500,3.85,-0.0801,225.62,360,to_inst,south,0
87574,2019,ncf,nopre,type1,p3,226500,4.5,0.6039,6050,360,to_inst,North,0
87575,2019,cf,nopre,type1,p1,436500,4.125,-0.2646,882.8,360,not_inst,North,0
87576,2019,cf,pre,type1,p2,76500,4.625,1.253,2822.5,360,to_inst,North,0
87577,2019,cf,pre,type1,p3,446500,3.875,0.133,950,360,not_inst,south,0
87578,2019,cf,nopre,type1,p4,166500,,,,360,not_inst,North,1
87579,2019,cf,nopre,type1,p4,236500,3.875,1.2097,7615,180,to_inst,North,0
87580,2019,cf,nopre,type1,p4,346500,3.625,0.471,1992.6,240,not_inst,south,0
87581,2019,cf,nopre,type1,p4,346500,4.18,0.2236,2048.93,360,not_inst,south,0
87582,2019,cf,nopre,type1,p4,556500,,,,360,not_inst,south,1
87583,2019,ncf,nopre,type1,p3,806500,4.375,0.8998,18250,360,to_inst,south,0
87584,2019,cf,nopre,type1,p4,626500,3.625,0.0869,0,360,not_inst,North,0
87585,2019,cf,pre,type1,p4,286500,3.5,-0.1993,1406.97,360,not_inst,North,0
87586,2019,cf,nopre,type1,p4,486500,3.99,0.3446,0,360,not_inst,south,0
87587,2019,cf,nopre,type3,p3,246500,3.75,0.2542,3392.13,360,to_inst,south,0
87588,2019,cf,nopre,type1,p3,426500,,,,360,to_inst,south,1
87589,2019,cf,nopre,type1,p3,176500,3.99,1.2099,2826.8,180,to_inst,North,0
87590,2019,cf,nopre,type1,p4,256500,4.75,0.1708,1150,360,to_inst,North,0
87591,2019,ncf,nopre,type1,p3,226500,4.99,1.1103,6475,360,to_inst,North,0
87592,2019,cf,nopre,type1,p1,726500,3.625,-0.0703,4493.58,360,not_inst,south,0
87593,2019,cf,nopre,type1,p4,436500,,,,360,to_inst,North,1
87594,2019,cf,nopre,type2,p3,106500,,,,360,to_inst,North,1
87595,2019,cf,nopre,type2,p3,256500,3.5,0.7192,5645.6,360,to_inst,south,0
87596,2019,cf,nopre,type2,p4,156500,3.625,0.8944,0,360,to_inst,south,0
87597,2019,ncf,nopre,type3,p1,846500,3.99,-0.0944,565.48,360,not_inst,south,0
87598,2019,cf,nopre,type1,p1,486500,4.5,0.2577,0,360,not_inst,central,0
87599,2019,cf,nopre,type1,p3,396500,4.375,0.7401,0,240,to_inst,North,0
87600,2019,cf,nopre,type1,p1,246500,3.25,-0.0424,11466.99,360,not_inst,North,0
87601,2019,cf,nopre,type1,p1,246500,4.125,0.0136,1043.7,360,not_inst,North,0
87602,2019,cf,nopre,type1,p4,206500,,,,300,to_inst,south,1
87603,2019,cf,nopre,type2,p3,176500,5.125,1.4593,1030,360,to_inst,south,0
87604,2019,cf,nopre,type2,p3,426500,5.5,1.6717,0,360,to_inst,south,0
87605,2019,cf,nopre,type2,p3,596500,,,,360,to_inst,south,1
87606,2019,cf,nopre,type1,p1,486500,3.875,0.848,1285,360,not_inst,North,0
87607,2019,cf,pre,type1,p4,386500,3.625,-0.0799,121.2,360,not_inst,North,0
87608,2019,ncf,pre,type1,p3,126500,4.25,1.3291,2372.23,240,to_inst,North,0
87609,2019,cf,nopre,type2,p4,346500,3.625,0.8143,0,360,not_inst,North,0
87610,2019,cf,nopre,type1,p3,126500,4.75,0.6808,3456.25,360,to_inst,south,0
87611,2019,cf,nopre,type2,p1,126500,,,,360,to_inst,North,1
87612,2019,cf,nopre,type1,p4,556500,3.875,0.4962,8376,360,not_inst,North,0
87613,2019,cf,nopre,type3,p4,316500,4.25,-0.1723,110.48,360,to_inst,south,0
87614,2019,cf,nopre,type3,p4,356500,3.125,-0.4773,0,360,not_inst,North,0
87615,2019,cf,nopre,type3,p3,366500,3.25,-0.0747,11910.82,360,to_inst,south,0
87616,2019,cf,nopre,type1,p4,266500,,,,120,to_inst,North,1
87617,2019,ncf,nopre,type1,p4,736500,4.125,0.0488,412.44,360,not_inst,south,0
87618,2019,cf,nopre,type1,p4,336500,3.5,-0.072,1914.49,360,not_inst,North,0
87619,2019,cf,nopre,type1,p4,166500,,,,180,to_inst,south,1
87620,2019,cf,nopre,type1,p3,496500,3.875,0.9036,8677.22,240,to_inst,south,0
87621,2019,cf,pre,type1,p4,326500,4.375,0.6236,0,360,to_inst,North,0
87622,2019,cf,nopre,type1,p1,206500,4.375,0.2805,2818.4,360,not_inst,North,0
87623,2019,cf,pre,type1,p4,96500,4.5,1.068,2609.64,240,to_inst,south,0
87624,2019,cf,nopre,type1,p1,336500,4.5,0.0536,1463,360,not_inst,south,0
87625,2019,ncf,nopre,type1,p1,216500,4.75,0.9012,1787.29,324,to_inst,North,0
87626,2019,cf,nopre,type1,p3,176500,,,,180,to_inst,south,1
87627,2019,cf,nopre,type1,p4,136500,3.5,0.6527,3713.98,180,to_inst,south,0
87628,2019,cf,nopre,type2,p4,206500,3.99,1.2125,0,360,to_inst,south,0
87629,2019,cf,pre,type1,p3,186500,4.5,0.4064,,360,to_inst,North,0
87630,2019,cf,nopre,type2,p4,136500,3.5,0.9259,2028,360,not_inst,North,0
87631,2019,cf,nopre,type1,p4,226500,3.75,0.0049,339.52,360,to_inst,south,0
87632,2019,ncf,nopre,type1,p4,326500,,,,360,not_inst,North,1
87633,2019,cf,nopre,type2,p4,366500,3.25,0.4964,0,360,not_inst,south,0
87634,2019,cf,nopre,type2,p3,226500,,,,360,not_inst,south,1
87635,2019,cf,nopre,type1,p3,136500,,,,300,to_inst,North,1
87636,2019,cf,pre,type1,p1,386500,4.875,0.553,1375,360,not_inst,south,0
87637,2019,cf,nopre,type2,p4,526500,3.75,0.6123,0,360,to_inst,central,0
87638,2019,cf,nopre,type1,p4,466500,3.625,0.154,1850,360,not_inst,North,0
87639,2019,cf,nopre,type3,p1,386500,,,,360,not_inst,North,1
87640,2019,cf,nopre,type1,p3,216500,,,,360,to_inst,south,1
87641,2019,cf,nopre,type1,p4,316500,3.625,0.0842,4786.5,360,not_inst,south,0
87642,2019,cf,nopre,type1,p2,106500,3.99,0.9262,3160,180,to_inst,central,0
87643,2019,cf,nopre,type3,p4,396500,2.75,-0.8838,2365.64,360,not_inst,North,0
87644,2019,cf,nopre,type1,p3,156500,,,,360,to_inst,North,1
87645,2019,cf,pre,type1,p4,296500,3.375,0.0973,0,180,not_inst,south,0
87646,2019,cf,nopre,type1,p3,486500,3.75,0.0211,0,360,not_inst,North,0
87647,2019,cf,nopre,type1,p4,446500,3.75,0.032,0,360,not_inst,North,0
87648,2019,cf,nopre,type1,p4,216500,3.625,0.6878,4770,228,to_inst,south,0
87649,2019,cf,nopre,type1,p3,56500,,,,360,to_inst,south,1
87650,2019,cf,nopre,type1,p3,226500,5.75,1.4863,,360,to_inst,south,0
87651,2019,cf,nopre,type1,p4,386500,3.5,0.0652,3832,360,not_inst,North,0
87652,2019,cf,nopre,type1,p3,106500,4.75,0.5434,1650,360,to_inst,central,0
87653,2019,cf,nopre,type3,p3,116500,4.25,0.5887,1810.52,180,to_inst,south,0
87654,2019,cf,nopre,type2,p3,316500,,,,360,to_inst,North,1
87655,2019,cf,nopre,type1,p3,146500,3.5,0.0974,4580,360,to_inst,south,0
87656,2019,cf,nopre,type1,p3,106500,4.99,1.3732,1250,360,to_inst,south,0
87657,2019,cf,nopre,type2,p1,246500,4.625,1.1884,1151.9,360,not_inst,central,0
87658,2019,cf,nopre,type1,p4,626500,4.5,0.4266,0,360,not_inst,south,0
87659,2019,cf,nopre,type3,p3,376500,2.875,-0.7886,1135.57,360,not_inst,North,0
87660,2019,cf,nopre,type1,p3,276500,,,,180,to_inst,North,1
87661,2019,cf,nopre,type1,p4,236500,3.375,0.1064,7140,360,to_inst,south,0
87662,2019,cf,nopre,type2,p1,276500,3.625,0.9261,3969.36,360,to_inst,central,0
87663,2019,cf,nopre,type1,p3,106500,4.625,1.3494,3160.79,180,to_inst,south,0
87664,2019,ncf,pre,type1,p3,666500,4.25,0.1476,4725.5,360,not_inst,North,0
87665,2019,cf,nopre,type2,p3,246500,,,,360,to_inst,central,1
87666,2019,cf,nopre,type1,p3,336500,4.25,0.5821,4149.02,360,to_inst,south,0
87667,2019,cf,nopre,type1,p4,496500,3.75,0.7142,6866.56,240,to_inst,North,0
87668,2019,cf,pre,type1,p1,156500,3.99,0.539,4358,360,to_inst,North,0
87669,2019,cf,pre,type1,p3,436500,,,,360,to_inst,North,1
87670,2019,cf,nopre,type1,p4,396500,3.75,-0.0226,0,360,not_inst,North,0
87671,2019,cf,nopre,type1,p3,686500,,,,300,not_inst,south,1
87672,2019,cf,nopre,type3,p3,276500,4.5,0.1624,,360,to_inst,central,0
87673,2019,cf,nopre,type1,p3,386500,,,,360,to_inst,North,1
87674,2019,cf,pre,type1,p4,266500,4.99,1.4814,,360,to_inst,North,0
87675,2019,cf,nopre,type1,p3,336500,3.875,0.8119,3669.66,240,not_inst,North,0
87676,2019,cf,nopre,type1,p3,236500,4.25,0.224,975,120,to_inst,North,0
87677,2019,cf,nopre,type1,p4,406500,3.625,-0.1636,0,360,not_inst,south,0
87678,2019,cf,nopre,type1,p4,546500,3.625,-0.0828,54.45,360,not_inst,North,0
87679,2019,cf,nopre,type1,p4,316500,,,,360,not_inst,south,1
87680,2019,cf,pre,type1,p3,86500,6.24,1.062,,360,to_inst,south,0
87681,2019,cf,nopre,type2,p3,136500,,,,240,to_inst,North,1
87682,2019,,nopre,type1,p2,66500,4,0.3105,2134.65,360,not_inst,North,0
87683,2019,cf,nopre,type1,p1,146500,,,,324,to_inst,North,1
87684,2019,,pre,type1,p1,176500,3.5,0.1044,1977.19,360,to_inst,North,0
87685,2019,ncf,nopre,type1,p4,396500,,,,360,not_inst,North,1
87686,2019,cf,nopre,type1,p1,486500,,,,360,to_inst,North,1
87687,2019,cf,nopre,type1,p1,516500,4.5,0.8549,0,360,not_inst,south,0
87688,2019,cf,pre,type1,p1,326500,,,,360,to_inst,south,1
87689,2019,cf,nopre,type2,p3,346500,4.375,0.6986,2129.75,360,to_inst,North,0
87690,2019,cf,pre,type1,p3,126500,,,,360,to_inst,central,1
87691,2019,cf,nopre,type1,p4,106500,4.5,0.59,1969,360,to_inst,south,0
87692,2019,cf,nopre,type1,p4,526500,4.5,0.0705,0,360,not_inst,south,0
87693,2019,cf,nopre,type3,p3,206500,4.125,0.4723,4707.62,360,to_inst,North,0
87694,2019,cf,nopre,type1,p1,506500,4.625,0.4429,1345,360,not_inst,south,0
87695,2019,cf,nopre,type1,p4,376500,3.125,-0.0792,96.6,180,not_inst,south,0
87696,2019,cf,nopre,type1,p3,216500,4.625,0.359,4300,360,to_inst,North,0
87697,2019,cf,nopre,type1,p1,546500,4.375,0.7332,6006.69,360,not_inst,south,0
87698,2019,ncf,nopre,type3,p1,716500,,,,360,not_inst,south,1
87699,2019,cf,pre,type1,p3,246500,3.875,0.2899,436.48,360,not_inst,south,0
87700,2019,cf,nopre,type2,p4,86500,,,,360,to_inst,south,1
87701,2019,cf,nopre,type1,p3,116500,4.25,0.9174,3350,,to_inst,North,0
87702,2019,cf,nopre,type1,p1,576500,,,,360,not_inst,south,1
87703,2019,cf,nopre,type1,p4,216500,,,,180,to_inst,North-East,1
87704,2019,cf,pre,type2,p4,256500,3.99,1.1427,0,360,to_inst,North,0
87705,2019,cf,pre,type2,p3,286500,3.5,0.4417,3816.57,360,to_inst,North,0
87706,2019,cf,nopre,type1,p4,346500,3.75,0.1023,1930,360,not_inst,south,0
87707,2019,cf,nopre,type3,p3,486500,4.625,0.903,7265.25,360,to_inst,central,0
87708,2019,cf,nopre,type2,p3,206500,,,,300,to_inst,North,1
87709,2019,cf,nopre,type1,p3,86500,,,,360,to_inst,North,1
87710,2019,cf,nopre,type1,p4,336500,,,,360,to_inst,North,1
87711,2019,cf,pre,type1,p1,346500,4.375,0.8655,5225.2,360,not_inst,south,0
87712,2019,cf,nopre,type1,p2,206500,4.625,0.7337,3938.5,360,to_inst,North,0
87713,2019,cf,nopre,type1,p4,326500,3.99,0.4388,532.81,360,not_inst,North,0
87714,2019,cf,nopre,type1,p3,166500,,,,180,to_inst,south,1
87715,2019,cf,nopre,type1,p4,326500,3.5,-0.1524,1956,360,not_inst,North,0
87716,2019,cf,nopre,type1,p4,336500,3.5,-0.1077,7514.66,360,to_inst,North,0
87717,2019,cf,nopre,type2,p1,216500,5.375,1.9902,0,360,to_inst,North,0
87718,2019,cf,pre,type1,p1,306500,,,,360,not_inst,south,1
87719,2019,cf,nopre,type1,p3,746500,5.25,0.8064,2629.21,360,not_inst,North,0
87720,2019,cf,nopre,type2,p4,506500,3.99,0.8575,0,360,not_inst,North,0
87721,2019,cf,nopre,type1,p4,466500,3.75,0.2558,6946.5,360,not_inst,North,0
87722,2019,cf,nopre,type1,p4,176500,3.875,0.4968,1778,288,to_inst,North,0
87723,2019,cf,nopre,type1,p4,296500,3.875,0.1649,1562.35,360,not_inst,North,0
87724,2019,cf,nopre,type1,p1,476500,3.99,0.158,144,360,not_inst,North,0
87725,2019,cf,pre,type1,p4,656500,,,,360,not_inst,central,1
87726,2019,cf,nopre,type2,p4,406500,3.375,0.8449,10899.79,360,not_inst,North,0
87727,2019,ncf,nopre,type1,p1,196500,,,,360,to_inst,south,1
87728,2019,cf,pre,type1,p4,126500,3.525,0.015,,360,to_inst,south,0
87729,2019,cf,nopre,type2,p1,236500,,,,360,not_inst,central,1
87730,2019,cf,pre,type1,p1,486500,4.625,-0.043,150,360,to_inst,south,0
87731,2019,cf,nopre,type1,p4,466500,3.25,-0.4158,4203.94,360,not_inst,North,0
87732,2019,cf,nopre,type1,p3,516500,3.875,0.1695,0,360,not_inst,North,0
87733,2019,cf,nopre,type2,p4,226500,3.625,0.7046,0,360,not_inst,North,0
87734,2019,cf,nopre,type3,p4,366500,2.99,-0.7774,928.5,360,to_inst,North,0
87735,2019,cf,nopre,type1,p4,116500,,,,360,to_inst,North,1
87736,2019,,nopre,type1,p4,256500,,,,180,to_inst,North,1
87737,2019,cf,nopre,type1,p3,686500,,,,360,to_inst,south,1
87738,2019,cf,nopre,type1,p3,106500,3.75,0.9419,3611,144,to_inst,North,0
87739,2019,cf,nopre,type1,p4,246500,,,,360,to_inst,south,1
87740,2019,cf,pre,type1,p3,206500,4.75,0.4816,1975.11,360,to_inst,south,0
87741,2019,cf,nopre,type1,p3,166500,3.99,0.218,3850,360,to_inst,south,0
87742,2019,cf,nopre,type3,p4,476500,3.25,-0.3584,0,360,not_inst,North,0
87743,2019,cf,nopre,type1,p1,246500,4.25,0.512,901.95,360,not_inst,North,0
87744,2019,cf,pre,type1,p4,566500,4,0.212,0,360,not_inst,North,0
87745,2019,cf,,type1,p1,116500,4.56,0.4762,1160,360,to_inst,North,0
87746,2019,cf,nopre,type1,p3,166500,4.99,0.5847,3595,360,to_inst,North,0
87747,2019,ncf,nopre,type1,p3,756500,,,,360,not_inst,North,1
87748,2019,cf,pre,type1,p3,156500,4.625,1.1442,4300,360,to_inst,North,0
87749,2019,cf,nopre,type2,p1,86500,4.49,1.7042,820.25,360,to_inst,North,0
87750,2019,cf,nopre,type3,p1,166500,,,,360,not_inst,south,1
87751,2019,cf,nopre,type2,p3,156500,,,,360,to_inst,North,1
87752,2019,cf,nopre,type1,p3,426500,3.625,0.0393,0,360,not_inst,south,0
87753,2019,cf,nopre,type1,p4,696500,3.75,0.532,0,240,not_inst,south,0
87754,2019,cf,nopre,type1,p3,386500,4.5,0.4904,5135,360,to_inst,south,0
87755,2019,cf,nopre,type1,p3,336500,3.99,0.1122,5437.5,360,to_inst,North,0
87756,2019,ncf,pre,type1,p1,476500,4.875,0.8427,1444.52,360,not_inst,south,0
87757,2019,ncf,nopre,type1,p4,276500,4.375,0.2725,0,300,not_inst,south,0
87758,2019,cf,nopre,type1,p3,86500,4.625,1.4607,3226,180,to_inst,central,0
87759,2019,cf,pre,type2,p3,416500,4.375,0.9952,1171.16,360,to_inst,North,0
87760,2019,cf,nopre,type1,p4,306500,3.99,0.3215,2770,300,to_inst,south,0
87761,2019,cf,nopre,type1,p3,306500,4.125,0.1089,2855.35,360,to_inst,central,0
87762,2019,cf,nopre,type2,p1,196500,4.625,1.5856,1881.75,360,to_inst,North,0
87763,2019,cf,nopre,type1,p3,96500,,,,,to_inst,south,1
87764,2019,,nopre,type1,p1,556500,4.99,1.2376,0,360,not_inst,south,0
87765,2019,cf,nopre,type3,p4,356500,2.75,-0.8347,6080.83,360,to_inst,south,0
87766,2019,cf,nopre,type1,p3,116500,3.875,1.1711,3212.5,180,to_inst,south,0
87767,2019,cf,nopre,type3,p4,246500,2.99,-0.6392,4985.48,360,to_inst,south,0
87768,2019,cf,nopre,type1,p1,406500,4.5,0.1026,758,360,not_inst,North,0
87769,2019,cf,nopre,type3,p1,116500,3.75,0.1662,1751.55,360,not_inst,North,0
87770,2019,,nopre,type1,p4,276500,,,,240,to_inst,south,1
87771,2019,cf,,type1,p1,106500,3.5,-0.1097,721.32,360,not_inst,North,0
87772,2019,cf,nopre,type1,p4,176500,3,-0.03,1157.1,180,not_inst,south,0
87773,2019,cf,nopre,type3,p3,206500,3.5,-0.0146,7562.07,360,to_inst,central,0
87774,2019,cf,nopre,type1,p1,516500,3.99,-0.0875,12022.95,360,not_inst,North,0
87775,2019,ncf,nopre,type1,p1,306500,,,,324,to_inst,south,1
87776,2019,cf,nopre,type3,p3,206500,,,,360,to_inst,south,1
87777,2019,cf,nopre,type1,p4,356500,3.625,0.027,0,360,not_inst,south,0
87778,2019,cf,nopre,type1,p3,396500,3.75,0.0286,0,360,not_inst,south,0
87779,2019,ncf,nopre,type1,p2,266500,3.99,0.5357,2255,180,to_inst,North,0
87780,2019,cf,nopre,type3,p4,366500,3.25,-0.2984,0,360,not_inst,North,0
87781,2019,cf,nopre,type1,p4,486500,3.875,0.1916,2046.44,360,not_inst,North,0
87782,2019,cf,nopre,type1,p1,716500,4.75,0.4474,3000,360,to_inst,North,0
87783,2019,cf,nopre,type1,p4,286500,3.875,0.1607,711.94,360,not_inst,North,0
87784,2019,cf,nopre,type1,p4,436500,3.35,-0.0507,,360,to_inst,North,0
87785,2019,cf,nopre,type1,p4,436500,4.75,0.6439,2011.6,360,to_inst,North,0
87786,2019,cf,nopre,type1,p4,626500,3.99,0.5513,9062.5,360,to_inst,south,0
87787,2019,cf,nopre,type1,p4,346500,3.875,0.1024,0,360,not_inst,south,0
87788,2019,cf,nopre,type1,p1,676500,3.5,-0.0988,2565.05,360,not_inst,North,0
87789,2019,cf,nopre,type3,p4,396500,3.5,-0.5278,0,360,to_inst,North,0
87790,2019,cf,nopre,type1,p3,166500,4.75,0.5464,4516,360,to_inst,south,0
87791,2019,cf,nopre,type1,p3,166500,3.99,0.6572,4085,360,to_inst,North,0
87792,2019,ncf,nopre,type1,p4,796500,,,,300,not_inst,south,1
87793,2019,ncf,pre,type1,p4,126500,4.25,1.4714,3312.5,180,to_inst,North,0
87794,2019,cf,nopre,type1,p3,166500,4.25,0.2856,4250,360,to_inst,North,0
87795,2019,cf,nopre,type3,p3,386500,3.5,0.3688,5838.68,240,to_inst,North,0
87796,2019,cf,nopre,type1,p4,266500,3.625,0.7134,4950,240,to_inst,North,0
87797,2019,cf,nopre,type1,p3,136500,3.875,1.0183,1861.02,240,to_inst,south,0
87798,2019,cf,pre,type1,p3,226500,3.875,0.2403,3530,360,to_inst,North,0
87799,2019,cf,nopre,type1,p3,626500,,,,360,not_inst,south,1
87800,2019,cf,pre,type1,p1,116500,,,,360,to_inst,south,1
87801,2019,cf,nopre,type1,p3,346500,,,,360,to_inst,North,1
87802,2019,cf,nopre,type1,p1,476500,3.99,-0.0229,5000,360,not_inst,central,0
87803,2019,cf,nopre,type1,p3,376500,5.5,1.2263,3970,300,to_inst,south,0
87804,2019,cf,nopre,type2,p4,316500,3.5,0.6384,0,360,to_inst,south,0
87805,2019,cf,nopre,type1,p4,276500,3.75,-0.247,212.5,360,not_inst,south,0
87806,2019,cf,nopre,type2,p1,146500,3.99,1.4354,3332.38,360,to_inst,North,0
87807,2019,cf,nopre,type1,p3,406500,,,,360,to_inst,North,1
87808,2019,cf,nopre,type1,p4,196500,3.875,0.3844,2240,360,to_inst,south,0
87809,2019,cf,nopre,type1,p1,486500,3.875,0.4936,0,360,not_inst,south,0
87810,2019,cf,nopre,type1,p3,256500,4.75,0.4423,1150,360,to_inst,North,0
87811,2019,cf,pre,type1,p4,516500,4.5,0.7427,0,360,not_inst,North,0
87812,2019,cf,nopre,type2,p3,326500,3.99,0.5456,0,360,not_inst,south,0
87813,2019,cf,nopre,type1,p4,366500,4.125,0.0252,4618.75,360,not_inst,central,0
87814,2019,cf,nopre,type1,p3,246500,3.99,0.4958,5501.63,360,to_inst,south,0
87815,2019,cf,nopre,type1,p4,286500,4.75,1.2215,2587.75,240,to_inst,North,0
87816,2019,cf,nopre,type1,p3,106500,4.125,1.1795,3479,96,to_inst,south,0
87817,2019,,nopre,type1,p3,116500,4.375,1.4011,1975,240,to_inst,North,0
87818,2019,,nopre,type1,p1,246500,3.5,0.0875,4940,360,to_inst,south,0
87819,2019,cf,pre,type1,p1,686500,3.99,0.1497,1285.33,360,not_inst,south,0
87820,2019,cf,nopre,type1,p4,366500,,,,360,to_inst,south,1
87821,2019,cf,pre,type1,p3,206500,4,0.196,246,360,not_inst,south,0
87822,2019,cf,nopre,type1,p1,386500,3.875,0.1415,381,360,not_inst,North,0
87823,2019,cf,nopre,type3,p4,606500,3.125,-0.4126,5151.62,360,not_inst,central,0
87824,2019,cf,nopre,type1,p3,326500,4.99,0.8968,0,360,to_inst,North,0
87825,2019,cf,nopre,type1,p4,446500,3.5,-0.0639,585.15,360,not_inst,North,0
87826,2019,cf,nopre,type1,p4,106500,,,,180,to_inst,south,1
87827,2019,cf,nopre,type1,p3,206500,3.125,-0.3536,5849,360,to_inst,North,0
87828,2019,cf,nopre,type1,p4,406500,3.75,0.0146,127.8,360,not_inst,North,0
87829,2019,cf,nopre,type1,p3,336500,3.75,0.2366,6860,360,to_inst,south,0
87830,2019,cf,nopre,type1,p3,386500,3.99,0.4345,8890,360,to_inst,south,0
87831,2019,cf,nopre,type2,p3,276500,4.49,1.2546,4491.46,360,to_inst,North,0
87832,2019,cf,pre,type2,p1,256500,3.99,1.4007,6842.42,360,to_inst,south,0
87833,2019,cf,pre,type1,p3,396500,3.5,-0.0963,9093.6,360,to_inst,south,0
87834,2019,cf,nopre,type1,p1,476500,,,,360,to_inst,south,1
87835,2019,cf,pre,type1,p3,136500,4.5,0.992,3837.5,360,to_inst,south,0
87836,2019,cf,nopre,type1,p4,526500,4.25,0.4368,1902.5,360,to_inst,south,0
87837,2019,cf,nopre,type1,p1,206500,,,,300,not_inst,south,1
87838,2019,cf,nopre,type1,p4,296500,3.625,0.2629,10423.06,324,to_inst,south,0
87839,2019,ncf,nopre,type3,p1,726500,2.99,-0.3044,23415.67,360,to_inst,central,0
87840,2019,,nopre,type1,p3,136500,,,,360,to_inst,North,1
87841,2019,ncf,nopre,type3,p3,916500,3.875,0.1436,840,360,to_inst,south,0
87842,2019,cf,nopre,type1,p1,326500,,,,360,to_inst,North,1
87843,2019,ncf,pre,type1,p1,876500,4.25,-0.0222,171.2,324,to_inst,central,0
87844,2019,cf,nopre,type1,p1,476500,3.75,0.1516,5936.61,360,to_inst,south,0
87845,2019,cf,nopre,type3,p3,306500,,,,360,to_inst,central,1
87846,2019,cf,nopre,type1,p4,136500,3.99,0.2475,1150,180,to_inst,central,0
87847,2019,ncf,nopre,type1,p4,316500,4.18,0.0513,1287.3,360,not_inst,south,0
87848,2019,cf,nopre,type1,p3,226500,3.99,0.8615,1802.73,240,to_inst,North,0
87849,2019,cf,nopre,type1,p4,556500,,,,360,not_inst,North,1
87850,2019,ncf,pre,type1,p4,276500,4.25,0.4086,0,360,not_inst,North,0
